release_date,movie,production_budget,domestic_gross,worldwide_gross
1998-07-24,Disturbing Behavior,15,17.507368,19.014238
1998-03-06,The Big Lebowski,15,17.498804,46.189568
2014-07-25,A Most Wanted Man,15,17.237855,36.06889
2009-06-26,The Hurt Locker,15,17.017811,49.894223
2000-01-28,Eye of the Beholder,15,16.500786,18.260865
2012-11-02,The Man with the Iron Fists,15,15.63409,22.018988
1984-05-11,Firestarter,15,15.13687,15.13687
2012-11-30,Killing Them Softly,15,14.945541,39.238443
2001-04-20,Freddy Got Fingered,15,14.249005,14.249005
2011-08-19,One Day,15,13.843771,59.168692
2004-06-25,De-Lovely,15,13.337299,18.524496
2009-10-02,Whip It,15,13.043363,18.856151
2008-01-11,The Pirates Who Don't Do Anything: A VeggieTales Movie,15,12.981269,13.248444
2008-01-23,U2 3D,15,12.898847,26.170402
2000-09-01,Highlander: Endgame,15,12.80119,12.80119
2016-12-31,The Founder,15,12.786243,18.301418
2006-08-25,Idlewild,15,12.669914,12.669914
2003-04-25,Confidence,15,12.212417,12.212417
2002-10-11,Knockaround Guys,15,11.66018,12.4197
1999-08-27,The Muse,15,11.614953999999999,11.614953999999999
1998-04-03,Barney's Great Adventure,15,11.156471,11.156471
1989-03-01,New York Stories,15,10.763469,10.763469
1998-11-25,Home Fries,15,10.513979,10.513979
2000-03-24,Here on Earth,15,10.494147,10.845127
2004-10-08,Raise Your Voice,15,10.41198,14.81198
1985-12-18,Brazil,15,9.929135,9.930649
1993-04-23,The Dark Half,15,9.579068,9.579068
2007-03-02,Black Snake Moan,15,9.39687,10.951153
2003-02-21,Dark Blue,15,9.23747,12.262065
2013-05-10,Peeples,15,9.177065,9.307166
2007-06-22,A Mighty Heart,15,9.176787,19.153568
1983-09-30,Brainstorm,15,8.92105,8.92105
2000-03-24,Whatever it Takes,15,8.735529,8.735529
2003-03-21,Boat Trip,15,8.586376,14.933713
2002-05-22,The Importance of Being Earnest,15,8.378141,8.378141
1999-05-21,The Love Letter,15,8.322608,8.322608
2006-05-05,Hoot,15,8.117637,8.224998
2008-02-08,In Bruges,15,7.800825,34.533783
2012-12-28,Promised Land,15,7.597898,9.300336
2001-10-08,Mulholland Drive,15,7.219578,11.919578
2008-08-20,The Rocker,15,6.409528,8.767338
2009-08-21,Post Grad,15,6.380019,6.561243
2009-06-19,Whatever Works,15,5.306706,35.106706
2000-07-19,The In Crowd,15,5.217498,5.217498
2005-12-14,Los tres entierros de Melquiades Estrada,15,5.027684,13.454474
1999-09-24,Jakob the Liar,15,4.956401,4.956401
2007-09-28,Se jie,15,4.604982,65.261291
2005-10-21,Kiss Kiss Bang Bang,15,4.235837,16.829464
1999-04-30,Idle Hands,15,4.023741,4.023741
2015-10-30,Scout's Guide to the Zombie Apocalypse,15,3.703046,14.947243
2007-01-26,Blood and Chocolate,15,3.526588,6.55131
2010-09-22,You Will Meet a Tall Dark Stranger,15,3.247816,34.247816
2010-09-15,Never Let Me Go,15,2.434652,11.173718
2003-12-25,The Company,15,2.281585,3.396508
2008-07-18,Transsiberian,15,2.203641,6.379575
1999-10-22,Crazy in Alabama,15,1.954202,1.954202
1986-01-17,The Clan of the Cave Bear,15,1.953732,1.953732
2008-03-14,Funny Games,15,1.29464,8.200127
2006-06-02,Banlieue 13,15,1.200216,11.599903
1999-11-12,Felicia's Journey,15,0.824295,1.970268
2002-01-25,Metropolis,15,0.673414,1.405032
2015-10-16,Nie yin niang,15,0.632542,6.832542
1995-12-01,Things to Do in Denver when You're Dead,15,0.529766,0.529766
2013-04-26,The Reluctant Fundamentalist,15,0.528731,0.528731
2004-02-06,The Return,15,0.501752,5.953886
2003-07-25,Buffalo Soldiers,15,0.353743,0.353743
2003-04-25,Steal (Canadian Release),15,0.220944,0.220944
2010-08-27,Centurion,15,0.12357,7.885048
2009-10-23,Ong-Bak 2,15,0.102458,7.58305
1996-12-31,Silent Trigger,15,0.076382,0.076382
2008-08-01,Midnight Meat Train,15,0.073548,1.590246
2013-09-06,Winnie Mandela,15,0.061847,0.061847
2011-11-04,The Son of No One,15,0.03068,1.148578
2002-10-25,All the Queen's Men,15,0.022723,0.022723
2007-10-05,The Good Night,15,0.022441,0.022441
2013-12-06,Khumba,15,0,20.898221
2015-05-05,A Few Best Men,15,0,17.224539
2015-12-31,Chiamatemi Francesco - Il papa della gente,15,0,3.454036
2008-12-31,Bathory,15,0,3.436763
2005-12-31,Dungeons & Dragons: Wrath of the Dragon God,15,0,0.909822
2014-10-10,Automata,15,0,0.02905
2017-02-17,In Dubious Battle,15,0,0.004892
2015-09-01,Broken Horses,15,0,0.003471
2001-06-29,Pandaemonium,15,0,0
2010-02-05,Shinjuku Incident,15,0,0
2018-08-10,Meg,15,0,0
1993-02-12,Groundhog Day,14.6,70.906973,70.906973
2015-07-01,Magic Mike XXL,14.5,66.013057,123.70946000000001
1996-11-01,Romeo+Juliet,14.5,46.338728,147.542381
2011-07-22,Elle s'appelait Sarah,14.5,7.6917,25.480031
2015-06-05,Freedom,14.5,0,0.565801
1992-08-07,Unforgiven,14.4,101.157447,159.157447
2006-01-27,Manderlay,14.2,0.074205,0.543306
1990-03-23,Pretty Woman,14,178.406268,432.645872
1987-09-18,Fatal Attraction,14,156.645693,320.1
2008-11-12,Slumdog Millionaire,14,141.319928,384.519665
1974-12-17,Towering Inferno,14,116,139.7
1988-05-25,Crocodile Dundee 2,14,109.30621,239.60621
1989-12-20,Born on the Fourth of July,14,70.001698,70.001698
1993-10-01,Cool Runnings,14,68.856263,155.056263
2007-01-12,Stomp the Yard,14,61.356221,75.525718
2009-01-16,My Bloody Valentine,14,51.545952,102.836002
2012-08-31,The Possession,14,49.130588,82.925064
1982-10-22,First Blood,14,47.212904,125.212904
1977-07-13,The Spy Who Loved Me,14,46.8,185.4
1998-09-25,Urban Legend,14,38.116707,72.571864
1981-12-09,Taps,14,35.856053,35.856053
2012-02-24,Tyler Perry's Good Deeds,14,35.025791,35.579177
1991-01-18,White Fang,14,34.729091,34.729091
1988-12-21,Dangerous Liaisons,14,34.7,34.7
1999-10-08,Superstar,14,30.628981,30.628981
2011-12-30,The Iron Lady,14,29.959436,115.592104
1993-07-23,Poetic Justice,14,27.450453,27.450453
2002-10-04,Jonah: A VeggieTales Movie,14,25.571351,25.608779
2002-03-08,All About the Benjamins,14,25.482931,25.873145
1977-06-17,Exorcist II: The Heretic,14,25.011,25.011
2010-03-12,Our Family Wedding,14,20.255281,21.410546
1995-10-27,Vampire in Brooklyn,14,19.637147,19.637147
2006-05-05,An American Haunting,14,16.298046,30.443277
2003-08-22,My Boss's Daughter,14,15.549702,15.549702
2009-08-07,A Perfect Getaway,14,15.51546,22.81546
1996-10-25,Thinner,14,15.171475,15.171475
1998-08-21,Dead Man on Campus,14,15.064948,15.064948
1999-05-14,Tea with Mussolini,14,14.395874,14.395874
1977-06-22,New York New York,14,13.8,13.8
2002-04-26,Jason X,14,13.121555,16.951798
1994-05-13,Crooklyn,14,13.02417,13.02417
2007-03-16,I Think I Love My Wife,14,12.559771,13.205411
2015-02-20,Hot Tub Time Machine 2,14,12.314651,12.452601
2006-11-17,Bobby,14,11.242801,20.597806
2001-02-02,Head Over Heels,14,10.397365,10.397365
2012-10-26,Fun Size,14,9.409538,11.166615
1999-04-23,Lost and Found,14,6.552255,6.552255
2007-11-30,Le Scaphandre et le Papillon,14,5.990075,22.754472
2006-10-06,Little Children,14,5.463019,14.121177
2000-04-21,Gossip,14,5.10882,12.59127
1999-03-26,A Walk on the Moon,14,4.741987,4.741987
2015-10-23,Suffragette,14,4.70242,34.044909
2006-10-27,Catch a Fire,14,4.299773,5.782198
2014-12-19,Mr. Turner,14,3.958546,25.187026
2001-09-07,Soul Survivors,14,3.10065,4.288246
2009-05-22,Easy Virtue,14,2.656784,20.537741
1995-03-31,Jefferson in Paris,14,2.461628,2.461628
2010-08-06,Flipped,14,1.755212,1.755212
1978-01-01,Caravans,14,1,1
2010-06-25,Les herbes folles,14,0.403952,1.903952
2003-01-24,Amen,14,0.274299,0.274299
2008-09-26,The Lucky Ones,14,0.266967,0.266967
2011-09-30,Margaret,14,0.047185,0.623292
2016-11-01,Reign of Assassins,14,0,11.35423
2009-10-27,Stan Helsing: A Parody,14,0,1.553556
2005-12-09,Brokeback Mountain,13.9,83.043761,177.012173
1995-07-01,Clueless,13.7,56.598476,56.598476
1990-03-30,Teenage Mutant Ninja Turtles,13.5,135.265915,202
1956-10-05,The Ten Commandments,13.5,80,80
2002-11-08,Far From Heaven,13.5,15.901849,29.027914
2012-10-12,Seven Psychopaths,13.5,15.024049,33.035736
2000-11-22,Quills,13.5,7.060876,11.732088
1982-01-29,The Border,13.5,6.118683,6.118683
2005-02-18,Der Untergang,13.5,5.50194,93.631744
2001-03-02,The Caveman's Valentine,13.5,0.687081,0.892506
2011-04-01,The Last Godfather,13.4,0.164247,0.164247
2014-04-04,Under the Skin,13.3,2.614251,7.229933
2004-12-17,Mar adentro,13.3,2.086345,39.686345
2014-09-12,No Good Deed,13.2,52.543632,54.32321
1987-12-23,Good Morning Vietnam,13,123.92237,123.92237
2010-12-03,Black Swan,13,106.954678,331.26671
2001-01-12,Save the Last Dance,13,91.038276,122.244329
2011-02-09,Justin Bieber: Never Say Never,13,73.01391,99.034125
2016-03-16,Miracles from Heaven,13,61.705123,73.79872
2000-02-11,Snow Day,13,60.008303,62.452927
2004-01-23,The Butterfly Effect,13,57.924679,95.638592
1974-12-11,The Godfather: Part II,13,57.3,57.3
2016-06-24,The Shallows,13,55.121623,118.888025
1987-07-17,RoboCop,13,53.424681,53.424681
1988-08-19,A Nightmare on Elm Street 4: The Dream Master,13,49.369899,49.369899
2007-11-21,This Christmas,13,49.121934,49.733545
2014-02-14,About Last Night,13,48.637684,50.44586
2000-12-15,Dude Where's My Car?,13,46.729374,73.180297
1988-08-12,Young Guns,13,44.726644,44.726644
2014-10-10,St. Vincent,13,44.137712,54.837234
2014-07-02,Earth to Echo,13,38.934842,42.174545
1999-03-31,Ten Things I Hate About You,13,38.177966,60.414025
2002-05-10,The New Guy,13,28.972187,28.972187
1993-02-05,Loaded Weapon 1,13,27.979399,27.979399
1999-03-12,Baby Geniuses,13,27.15149,27.15149
1998-04-24,The Big Hit,13,27.066941,27.066941
1990-11-09,Child's Play 2,13,26.904572,34.166572
1996-07-10,Harriet the Spy,13,26.570048,26.570048
2013-03-01,21 and Over,13,25.68238,42.195766
2007-11-21,The Mist,13,25.593755,57.189408
2015-04-10,Ex Machina,13,25.440971,38.976797
1999-10-29,Being John Malkovich,13,22.858926,32.382381
2001-09-07,Two Can Play That Game,13,22.235901,22.39145
2016-03-11,Eye in the Sky,13,18.704596,34.916128
2013-03-22,Admission,13,18.007317,18.733666
2012-09-21,The Perks of Being a Wallflower,13,17.742948,33.069303
2001-06-29,crazy/beautiful,13,16.929123,19.929123
1998-08-28,54,13,16.757163,16.757163
2015-10-16,Room,13,14.677674,36.262783
2006-12-20,Letters from Iwo Jima,13,13.756082,67.867998
2009-05-29,Män som hatar kvinnor,13,12.749992,109.421911
2007-02-23,The Astronaut Farmer,13,11.003643,11.141213
1998-06-12,Dirty Work,13,10.020081,10.020081
1998-05-08,Woo,13,8.064972,8.064972
1994-04-13,Serial Mom,13,7.881335,7.881335
1999-08-04,Dick,13,6.276869,6.276869
1999-11-10,Light It Up,13,5.871603,5.871603
2001-08-24,Bubble Boy,13,5.00231,5.00231
2002-02-01,Birthday Girl,13,4.919896,8.130727
2007-05-04,Paris je t'aime,13,4.857374,5.175088
2007-08-24,Resurrecting the Champ,13,3.172382,3.260555
2010-03-26,Chloe,13,3.075255,11.831131
2001-03-02,The Widow of St. Pierre,13,3.05838,3.05838
1996-04-05,Faithful,13,2.104439,2.104439
2010-02-26,Un Prophète,13,2.08772,19.910624
2010-12-03,I Love You Phillip Morris,13,2.037459,23.014027
2015-07-24,The Vatican Tapes,13,1.784763,12.986189
2006-03-17,Find Me Guilty,13,1.173673,2.898225
1993-05-14,Excessive Force,13,1.152117,1.152117
2006-10-13,Infamous,13,1.15133,2.613717
2011-07-29,Attack the Block,13,1.024175,6.459183
2015-08-14,Brothers,13,0.656688,17.856688
2000-12-29,The Claim,13,0.622023,1.375635
2011-12-23,In The Land of Blood and Honey,13,0.303877,0.509193
2010-06-18,The Killer Inside Me,13,0.217277,3.617277
2012-03-30,Womb,13,0,0
2013-03-15,The Call,12.8,51.872378,69.821476
2016-08-05,Operation Chromite,12.7,1.02272,49.362764
2002-07-12,Crocodile Hunter: Collision Course,12.5,28.436931,33.436931
2010-09-03,Machete,12.5,26.593646,46.37097
2002-12-19,Antwone Fisher,12.5,21.078145,23.367586
1982-02-12,La Guerre du feu,12.5,20.959585,20.959585
2002-11-22,The Emperor's Club,12.5,14.06095,16.193713
1993-09-10,True Romance,12.5,12.281,12.30998
2009-09-11,Sorority Row,12.5,11.965282,26.735797
1992-09-30,Glengarry Glen Ross,12.5,10.725228,10.725228
2008-11-07,The Boy in the Striped Pajamas,12.5,9.046156,44.083403
1982-04-02,Cat People,12.5,7,21
1979-05-25,The Prisoner of Zenda,12.5,7,7
2010-10-15,Conviction,12.5,6.797696,11.82698
2007-10-12,Lars and the Real Girl,12.5,5.95648,11.277119
2010-05-21,Solitary Man,12.5,4.360548,4.360548
2000-09-22,Dancer in the Dark,12.5,4.157491,45.557491
2010-12-17,Casino Jack,12.5,2.039869,2.272186
1997-12-31,Oscar and Lucinda,12.5,1.612957,1.612957
1996-11-01,The Funeral,12.5,1.212799,1.412799
2004-09-03,Tae Guik Gi: The Brotherhood of War,12.5,1.110186,69.826708
2010-04-16,The Perfect Game,12.5,1.089445,3.931367
2012-10-05,The Paperboy,12.5,0.6772,3.522153
2013-03-01,Ernest et Celestine,12.5,0.292562,9.376444
2012-05-04,A Little Bit of Heaven,12.5,0.010011,1.100287
1988-11-18,The Land Before Time,12.3,48.092846,81.972846
1975-06-20,Jaws,12,260,470.7
1973-12-26,The Exorcist,12,202.347346,400.214478
2014-06-06,The Fault in Our Stars,12,124.87235,307.166834
1999-07-09,American Pie,12,101.800948,234.723148
2012-04-20,Think Like a Man,12,91.547205,113.373764
2014-04-16,Heaven is for Real,12,91.386097,100.919111
1986-12-12,The Golden Child,12,79.817937,79.817937
1982-06-04,Star Trek II: The Wrath of Khan,12,78.912963,95.8
2002-09-13,Barbershop,12,75.781642,77.063461
1983-06-03,WarGames,12,74.433837,74.433837
1994-02-04,Ace Ventura: Pet Detective,12,72.217396,107.217396
2012-02-24,Act of Valor,12,70.012847,82.497035
1985-02-08,Witness,12,65.532576,65.532576
2006-08-11,Step Up,12,65.328121,110.989157
2012-02-03,Chronicle,12,64.575175,123.68179
1996-12-20,Beavis and Butt-head Do America,12,63.118386,63.118386
1970-01-01,Patton,12,62.5,62.5
2012-03-02,Project X,12,54.731865,103.028188
1997-12-25,Jackie Brown,12,39.673162,74.727492
1983-11-18,Yentl,12,39.012241,39.012241
2008-04-25,Harold & Kumar Escape from Guantanamo Bay,12,38.108728,43.353117
2013-11-22,Philomena,12,37.709979,98.963392
1981-11-06,Time Bandits,12,37.4,37.4
2002-02-15,Crossroads,12,37.188667,57
2015-07-24,Paper Towns,12,32.000304,85.5123
2008-10-10,Quarantine,12,31.691811,41.924774
2002-08-21,One Hour Photo,12,31.597131,52.223306
2008-02-01,The Eye,12,31.418697,57.577765
2004-04-07,Johnson Family Vacation,12,31.203964,31.286759
2001-12-21,How High,12,31.155435,31.222395
1960-10-07,Spartacus,12,30,60
2006-09-01,Crank,12,27.838408,43.924923
1992-12-11,The Muppet Christmas Carol,12,27.281507,27.281507
2016-08-12,Hell or High Water,12,27.007844,37.584304
2002-10-25,Frida,12,25.885,56.131239
2012-07-05,Katy Perry: Part of Me,12,25.326071,32.700439
2014-12-12,Top Five,12,25.317379,25.514848
1998-09-11,Rounders,12,22.921898,22.921898
1967-04-28,Casino Royale,12,22.744718,41.744718
1979-06-15,Prophecy,12,22.67334,22.67334
2015-01-30,Project Almanac,12,22.348241,32.248241
2010-05-14,Just Wright,12,21.540363,21.867665
1999-09-10,A Stir of Echoes,12,21.133087,21.133087
1995-01-13,Tales from the Crypt: Demon Knight,12,21.089146,21.089146
1978-01-01,The Boys from Brazil,12,19,19
2005-03-11,The Upside of Anger,12,18.761993,28.915761
2006-03-03,Aquamarine,12,18.597342,22.978953
2013-11-15,Nebraska,12,17.654912,24.76136
2004-01-09,My Baby's Daddy,12,17.321573,17.322212
2001-10-05,Max Keeble's Big Move,12,17.292381,17.292381
2011-12-09,Young Adult,12,16.311571,22.750356
2013-11-01,About Time,12,15.323921,89.309178
1997-08-06,Def Jam's How To Be a Player,12,14.010363,14.010363
1998-10-30,Living Out Loud,12,12.905901,12.905901
2008-10-03,Rachel Getting Married,12,12.796861,17.475475
1981-03-20,The Postman Always Rings Twice,12,12.2,44.2
2003-12-12,Girl with a Pearl Earring,12,11.634362,43.281552
1982-02-10,Das Boot,12,11.487676,84.970337
2017-04-21,Unforgettable,12,11.311684,15.611684
2004-12-03,House of Flying Daggers,12,11.050094,92.863945
2002-03-22,Sorority Boys,12,10.198766000000001,12.516222
2008-12-05,Cadillac Records,12,8.195551,8.942516
2012-09-14,Arbitrage,12,7.919574,35.830713
1960-10-24,The Alamo,12,7.9,7.9
2000-05-12,Screwed,12,6.98268,6.98268
2006-10-20,Running With Scissors,12,6.86,8.706701
1993-09-03,Fortress,12,6.730578,46.730578
2012-06-01,For Greater Glory,12,5.669081,10.026255
2006-11-17,For Your Consideration,12,5.549923,5.549923
1998-11-20,Celebrity,12,5.07866,6.2
2003-06-20,From Justin to Kelly,12,4.922166,4.922166
1986-06-06,Invaders from Mars,12,4.884663,4.984663
1996-03-22,Girl 6,12,4.880941,4.880941
2003-10-22,In the Cut,12,4.717455,23.693646
2008-02-22,Charlie Bartlett,12,3.950294,5.295909
2009-02-13,Two Lovers,12,3.149034,16.349034
2013-11-15,La grande bellezza,12,2.883879,29.549145
2002-02-15,Last Orders,12,2.326407,2.326407
2007-03-09,Gwoemul,12,2.201923,92.618117
1981-11-13,The Pursuit of D.B. Cooper,12,2.104164,2.104164
1999-03-19,Ravenous,12,2.062406,2.062406
2002-06-14,The Dangerous Lives of Altar Boys,12,1.779284,1.779284
2013-03-01,Stoker,12,1.703125,12.079308
2008-03-07,Married Life,12,1.506998,2.975188
2005-08-05,2046,12,1.442338,19.287485
2011-03-11,Kill the Irishman,12,1.188194,1.188194
2005-09-30,Duma,12,0.870067,0.99479
2012-04-20,Darling Companion,12,0.793352,1.200346
2010-06-04,Ondine,12,0.550472,0.557545
2001-07-20,Brother,12,0.450594,0.450594
2002-10-04,Welcome to Collinwood,12,0.37865,0.37865
2008-04-18,Life Before Her Eyes,12,0.303439,7.203439
1997-10-31,Critical Care,12,0.220175,0.220175
2007-09-28,Trade,12,0.214202,1.513388
2006-01-06,Fateless,12,0.196857,0.196857
2010-09-03,San qiang pai an jing qi,12,0.190946,0.310946
1999-09-17,Breakfast of Champions,12,0.178287,0.178287
2001-03-09,Company Man,12,0.146028,0.622273
2009-11-07,Nanjing! Nanjing!,12,0.122558,20.122558
2015-10-09,Trash,12,0.017484,6.553186
2011-08-19,5 Days of War,12,0.017479,0.087793
2015-11-11,10 Days in a Madhouse,12,0.014616,0.014616
2009-04-07,1612,12,0,5.400624
2011-12-31,Tu Xia Chuan Qi,12,0,1.8284
2009-06-05,Home,12,0,1.620056
2010-02-10,Triangle,12,0,1.595168
2013-10-19,Supesu Batorushippu Yamato,12,0,0
2014-10-03,Drive Hard,12,0,0
2015-10-30,Dancin' It's On,12,0,0
2015-12-31,San cheng ji,12,0,0
2016-09-23,The Dressmaker,11.9,2.022115,24.041617
1999-12-10,Diamonds,11.9,0.081897,0.081897
1998-03-20,Madadayo,11.9,0.048856,0.048856
1989-04-21,Pet Sematary,11.5,57.469179,57.469179
2016-01-22,Dirty Grandpa,11.5,35.593113,99.930262
2009-11-27,The Cry of the Owl,11.5,0,0
2009-10-09,St. Trinian's,11.4,0.015,29.830239
1977-05-25,Star Wars Ep. IV: A New Hope,11,460.998007,786.598007
1984-06-08,Gremlins,11,148.168459,148.168459
1965-12-22,Doctor Zhivago,11,111.721,111.859493
2010-12-10,The Fighter,11,93.617009,129.262388
2008-10-24,High School Musical 3: Senior Year,11,90.559416,274.39288
2006-09-22,Jackass: Number Two,11,72.778712,85.278712
1992-03-13,My Cousin Vinny,11,52.929168,52.929168
2014-08-22,If I Stay,11,50.474843,78.35617
1989-04-07,Major League,11,49.793054,49.793054
2003-04-04,Phone Booth,11,46.566212,97.837138
2002-01-25,A Walk to Remember,11,41.227069,46.060915
1995-12-29,Dead Man Walking,11,39.387284,83.088295
2015-11-04,Brooklyn,11,38.322743,62.076141
1999-03-05,Cruel Intentions,11,38.230075,75.803716
2008-10-17,The Secret Life of Bees,11,37.770162,39.984023
2015-04-01,Woman in Gold,11,33.307793,56.758138
1981-06-12,History of the World: Part I,11,31.672,31.672
2009-10-23,Saw VI,11,27.693292,69.752402
2001-10-12,Corky Romano,11,23.978402,25.116103
1992-08-07,Raising Cain,11,21.171695,21.171695
1978-04-13,F.I.S.T,11,20.38892,20.38892
1975-01-01,Barry Lyndon,11,20,20.169934
2013-01-11,Quartet,11,18.388357,56.178935
2001-11-21,Out Cold,11,13.906394,14.786394
2000-10-13,The Ladies Man,11,13.592872,13.719474
2001-03-30,Tomcats,11,13.558739,13.558739
2013-12-06,Inside Llewyn Davis,11,13.248209,32.943247
2002-04-12,Frailty,11,13.110448,19.94728
1993-02-19,Army of Darkness,11,11.502976,21.502976
2004-11-12,Kinsey,11,10.214647,13.000959
1993-12-25,What's Eating Gilbert Grape,11,9.170214,9.170214
2002-02-01,Slackers,11,4.814244,4.814244
2003-09-26,The Gospel of John,11,4.068087,4.234355
2004-10-10,Vera Drake,11,3.753806,13.353855
2003-01-31,The Guru,11,3.051221,24.15055
1995-12-14,Othello,11,2.844379,2.844379
1995-05-12,The Perez Family,11,2.794056,2.794056
1970-01-01,The Molly Maguires,11,2.2,2.2
1991-01-01,Return to the Blue Lagoon,11,2,2
2007-09-07,Romance and Cigarettes,11,0.551002,3.231251
2006-11-10,Copying Beethoven,11,0.355968,6.586324
2011-08-26,Brighton Rock,11,0.229653,0.229653
2012-11-16,Le prénom,11,0.061611,25.307405
2015-05-08,La famille Bélier,11,0,74.056184
2012-05-04,LOL,11,0,10.431506
2016-02-05,Misconduct,11,0,2.124005
2008-10-24,Saw V,10.8,56.746769,118.209778
2012-05-25,Les Intouchables,10.8,13.182281,484.873045
